Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
74,3.0,0.0,0.0,1027.0,14.0,142.0,3583.0,0.1,177.14822747368953,0.0,0.0,658.5771048069,,,,,,,,,,,,,,,,,,,,,82.41566356590594,49.86932531935803,165.77659065204435,0.3871295602634631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,3.0,0.0,0.0,1073.0,15.0,46.0,3629.0,0.1,42.78564449263235,0.0,0.0,663.5845911502838,,,,,,,,,,,,,,,,,,,,,17.717182229633202,13.64763755143069,42.05472149834441,0.11964029311184797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,3.0,0.0,0.0,1149.0,16.0,76.0,3705.0,0.1,79.51235649810586,0.0,0.0,671.4134147167206,,,,,,,,,,,,,,,,,,,,,34.01447878287284,24.190608673974758,77.08134171269121,0.18526743837747875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,3.0,0.0,0.0,1224.0,17.0,75.0,3780.0,0.1,71.98524044212871,0.0,0.0,679.0153481960297,,,,,,,,,,,,,,,,,,,,,32.62629104121354,20.27920269701169,69.67755404457279,0.18901642275524777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,3.0,0.0,0.0,1354.0,18.0,130.0,3910.0,0.1,133.8299068177105,0.0,0.0,691.2827923297882,,,,,,,,,,,,,,,,,,,,,69.4722261614099,37.97805387857172,125.04848934693183,0.30789229831898235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,3.0,0.0,0.0,1473.0,19.0,119.0,4029.0,0.1,103.53287825433534,0.0,0.0,702.6260464191437,,,,,,,,,,,,,,,,,,,,,49.9625862498027,29.386145862817433,97.78279830441939,0.3413632218667995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,3.0,0.0,0.0,1538.0,20.0,65.0,4094.0,0.1,53.287531988587446,0.0,0.0,709.2556838989258,,,,,,,,,,,,,,,,,,,,,23.307110632287916,14.943742885926433,51.87627046214254,0.1533882787009615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,4.0,0.0,0.0,37.0,1.0,37.0,4131.0,0.1,28.018066011444624,0.0,0.0,873.4550364017487,,,,,,,,,,,,,,,,,,,,,9.837733473006546,9.069238824466524,27.709461085653608,0.11635492250837295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,4.0,0.0,0.0,152.0,2.0,115.0,4246.0,0.1,116.74388323735799,0.0,0.0,884.2535462379456,,,,,,,,,,,,,,,,,,,,,54.57266058250675,31.464044931131152,110.68929517141736,0.2718433556446644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,4.0,0.0,0.0,251.0,3.0,99.0,4345.0,0.1,101.27431377307092,0.0,0.0,894.1016201972961,,,,,,,,,,,,,,,,,,,,,43.540575535323406,29.490843991390314,97.15801566839498,0.24657198233437178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,4.0,0.0,0.0,364.0,4.0,113.0,4458.0,0.1,107.19307551977192,0.0,0.0,905.0147397518158,,,,,,,,,,,,,,,,,,,,,48.51542310535208,30.198979399543163,101.91455991413552,0.2763124212484526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,4.0,0.0,0.0,428.0,5.0,64.0,4522.0,0.1,43.91065807212824,0.0,0.0,911.6481223106384,,,,,,,,,,,,,,,,,,,,,19.3069268621908,12.395469420349281,42.760492978411875,0.1705454706110607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,4.0,0.0,0.0,454.0,6.0,26.0,4548.0,0.1,18.05302833549064,0.0,0.0,915.2547032833099,,,,,,,,,,,,,,,,,,,,,6.233449420577646,6.133479921219896,17.926794312386082,0.04894080077634042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,4.0,0.0,0.0,620.0,7.0,166.0,4714.0,0.1,210.03868315733317,0.0,0.0,930.6837501525879,,,,,,,,,,,,,,,,,,,,,93.49649861064952,59.70108827507461,194.9078852505814,0.39425130446859863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,4.0,0.0,0.0,650.0,8.0,30.0,4744.0,0.1,27.190202590295055,0.0,0.0,934.2753264904022,,,,,,,,,,,,,,,,,,,,,10.85806176517207,9.244060964948703,26.91827035978911,0.06233862505831711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,4.0,0.0,0.0,676.0,9.0,26.0,4770.0,0.1,17.50103836824045,0.0,0.0,937.6032106876373,,,,,,,,,,,,,,,,,,,,,5.883380069266028,5.929309026355391,17.382818741102998,0.060120419725795016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,4.0,0.0,0.0,792.0,10.0,116.0,4886.0,0.1,113.26674544990358,0.0,0.0,948.822470664978,,,,,,,,,,,,,,,,,,,,,47.79936357861363,31.822300480949348,107.93778691081913,0.2770688265718248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,4.0,0.0,0.0,891.0,11.0,99.0,4985.0,0.1,99.4987464876183,0.0,0.0,958.6282205581665,,,,,,,,,,,,,,,,,,,,,44.247082208943155,30.564366664412866,95.3088076554361,0.23472202395315406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,4.0,0.0,0.0,929.0,12.0,38.0,5023.0,0.1,34.836534773376,0.0,0.0,963.1388659477234,,,,,,,,,,,,,,,,,,,,,13.502575667267886,11.613370304388027,34.39218687959212,0.08428726859736689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,4.0,0.0,0.0,1084.0,13.0,155.0,5178.0,0.1,168.6476838948141,0.0,0.0,977.3695538043976,,,,,,,,,,,,,,,,,,,,,81.52985095270131,45.84583114253967,156.32304676763385,0.5116837052912028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,4.0,0.0,0.0,1236.0,14.0,152.0,5330.0,0.1,140.35819199031025,0.0,0.0,991.5588388442993,,,,,,,,,,,,,,,,,,,,,64.44814659606861,40.238874988842646,130.8235900642463,0.37074513636074685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,4.0,0.0,0.0,1264.0,15.0,28.0,5358.0,0.1,20.659246937738246,0.0,0.0,994.9311609268188,,,,,,,,,,,,,,,,,,,,,7.311978397169624,6.949362394700753,20.4954820111578,0.08342779353491969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,4.0,0.0,0.0,1363.0,16.0,99.0,5457.0,0.1,97.14379567916784,0.0,0.0,1004.7039029598236,,,,,,,,,,,,,,,,,,,,,40.96487376339782,26.97596699296455,93.27472936058332,0.2292258022071498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,4.0,0.0,0.0,1500.0,17.0,137.0,5594.0,0.1,138.35289693847238,0.0,0.0,1017.5166103839874,,,,,,,,,,,,,,,,,,,,,64.53382117311601,37.21186868537594,129.77117601861673,0.45152657710822286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,4.0,0.0,0.0,1633.0,18.0,133.0,5727.0,0.1,110.39365021307023,0.0,0.0,1030.2197835445404,,,,,,,,,,,,,,,,,,,,,51.33529989932509,31.86567612050413,103.7734985500616,0.3161067816013529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,4.0,0.0,0.0,1673.0,19.0,40.0,5767.0,0.1,39.88805198673637,0.0,0.0,1034.6338920593262,,,,,,,,,,,,,,,,,,,,,16.763452583146176,12.761089854029779,39.296066720785376,0.0953069629047207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4.0,0.0,0.0,1861.0,20.0,188.0,5955.0,0.1,243.63871635747526,0.0,0.0,1052.0017983913422,,,,,,,,,,,,,,,,,,,,,119.89383736849955,65.0660508308003,221.54153646358836,0.4275807262375403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,5.0,0.0,0.0,21.0,1.0,21.0,5976.0,0.1,13.833247590582472,0.0,0.0,1224.0105924606323,,,,,,,,,,,,,,,,,,,,,4.495938932606433,4.80371008166393,13.76635181026646,0.03899668929937518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,5.0,0.0,0.0,126.0,2.0,105.0,6081.0,0.1,86.89548425967499,0.0,0.0,1234.3119943141937,,,,,,,,,,,,,,,,,,,,,44.14815759595468,24.900719714890734,82.42469467675853,0.23872178307362335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,5.0,0.0,0.0,247.0,3.0,121.0,6202.0,0.1,132.72103463451907,0.0,0.0,1246.015264749527,,,,,,,,,,,,,,,,,,,,,62.42433008327289,35.76993638086115,125.41840208020143,0.29353416266961635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,5.0,0.0,0.0,299.0,4.0,52.0,6254.0,0.1,31.139001286673327,0.0,0.0,1251.6485919952393,,,,,,,,,,,,,,,,,,,,,13.438264098905156,8.656332029798785,30.501183419185207,0.13026142193359563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,5.0,0.0,0.0,448.0,5.0,149.0,6403.0,0.1,182.358340856214,0.0,0.0,1265.739966392517,,,,,,,,,,,,,,,,,,,,,79.96505435956485,52.70355688901651,170.784946865423,0.3633073852535932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,5.0,0.0,0.0,510.0,6.0,62.0,6465.0,0.1,40.46059065879807,0.0,0.0,1272.2481837272644,,,,,,,,,,,,,,,,,,,,,14.18979900446425,11.399693544736904,39.66010366775314,0.16006312669778067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,5.0,0.0,0.0,569.0,7.0,59.0,6524.0,0.1,33.25553798526761,0.0,0.0,1278.254863500595,,,,,,,,,,,,,,,,,,,,,14.363583222910714,8.198269296597257,32.4730001023204,0.13371653887360518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,5.0,0.0,0.0,618.0,8.0,49.0,6573.0,0.1,52.26019631293366,0.0,0.0,1283.4499125480652,,,,,,,,,,,,,,,,,,,,,23.478493935250377,16.56464769457224,51.21212314427178,0.10039359680903269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,5.0,0.0,0.0,738.0,9.0,120.0,6693.0,0.1,132.02992173515995,0.0,0.0,1294.5758776664734,,,,,,,,,,,,,,,,,,,,,58.87164064844764,37.56454857462351,125.21563090352247,0.33010841910128114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,5.0,0.0,0.0,775.0,10.0,37.0,6730.0,0.1,30.101260357061204,0.0,0.0,1298.9449610710144,,,,,,,,,,,,,,,,,,,,,10.495550889630906,10.112563520642471,29.772440081868513,0.08240541903157546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,5.0,0.0,0.0,865.0,11.0,90.0,6820.0,0.1,71.83332770100402,0.0,0.0,1307.8819274902344,,,,,,,,,,,,,,,,,,,,,28.30086614108591,19.06648743250769,69.42503038404404,0.21298958576907598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,5.0,0.0,0.0,1051.0,12.0,186.0,7006.0,0.1,241.60744977945959,0.0,0.0,1325.5335988998413,,,,,,,,,,,,,,,,,,,,,121.68682672835526,67.86824628887403,219.41230520609258,0.5298776405601308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,5.0,0.0,0.0,1100.0,13.0,49.0,7055.0,0.1,39.63650771361793,0.0,0.0,1330.4325230121613,,,,,,,,,,,,,,,,,,,,,15.872486776494739,12.738315064558018,38.93659010518997,0.13122863725909917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,5.0,0.0,0.0,1139.0,14.0,39.0,7094.0,0.1,35.07786570913332,0.0,0.0,1334.6244902610779,,,,,,,,,,,,,,,,,,,,,13.123123453930615,11.535399586001619,34.63529985884787,0.09366415048081222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,5.0,0.0,0.0,1461.0,15.0,322.0,7416.0,0.1,399.8703832887143,0.0,0.0,1363.977534532547,,,,,,,,,,,,,,,,,,,,,180.34124344067484,100.74863184829557,342.4851306770402,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,5.0,0.0,0.0,1491.0,16.0,30.0,7446.0,0.1,25.941562791228485,0.0,0.0,1367.6391518115997,,,,,,,,,,,,,,,,,,,,,9.548496954459962,8.780453008347266,25.706495166432383,0.07060443597564472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,5.0,0.0,0.0,1526.0,17.0,35.0,7481.0,0.1,31.958969778277172,0.0,0.0,1371.7064228057861,,,,,,,,,,,,,,,,,,,,,12.204016984899633,10.725627249022226,31.59498756394602,0.07087661276696844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,5.0,0.0,0.0,1653.0,18.0,127.0,7608.0,0.1,113.44458572992347,0.0,0.0,1383.6446888446808,,,,,,,,,,,,,,,,,,,,,58.941431634496716,33.092368339016375,106.17126026160544,0.31277196436941623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,5.0,0.0,0.0,1721.0,19.0,68.0,7676.0,0.1,53.030533166121224,0.0,0.0,1390.6025743484497,,,,,,,,,,,,,,,,,,,,,24.778062166622448,15.338082529185321,51.448470431182834,0.20126011862412446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,5.0,0.0,0.0,1771.0,20.0,50.0,7726.0,0.1,45.68075978650905,0.0,0.0,1396.5303604602814,,,,,,,,,,,,,,,,,,,,,19.525669858397904,14.158123225738438,44.79401953864691,0.10901432268740625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,6.0,0.0,0.0,25.0,1.0,25.0,7751.0,0.1,16.242415531996834,0.0,0.0,1569.1252365112305,,,,,,,,,,,,,,,,,,,,,5.596713214412018,5.449949202673805,16.134751069023512,0.06286274756547297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,6.0,0.0,0.0,183.0,2.0,158.0,7909.0,0.1,183.43206213006115,0.0,0.0,1583.820199251175,,,,,,,,,,,,,,,,,,,,,84.91242236552898,51.987435307249626,170.35644192371316,0.45410166570226346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,6.0,0.0,0.0,284.0,3.0,101.0,8010.0,0.1,110.48227251493397,0.0,0.0,1593.5449433326721,,,,,,,,,,,,,,,,,,,,,49.50228433709555,33.12277977968959,105.6938237505647,0.2889251313307323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,6.0,0.0,0.0,341.0,4.0,57.0,8067.0,0.1,42.13037155797028,0.0,0.0,1599.4769535064697,,,,,,,,,,,,,,,,,,,,,18.27027381190721,12.619932828554354,41.171267314052365,0.17296768666464668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,6.0,0.0,0.0,438.0,5.0,97.0,8164.0,0.1,88.35230920220586,0.0,0.0,1608.911643743515,,,,,,,,,,,,,,,,,,,,,40.24653350141183,23.935905193741945,84.61754592687676,0.24669711370552627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,6.0,0.0,0.0,529.0,6.0,91.0,8255.0,0.1,93.65229035521214,0.0,0.0,1617.9490370750427,,,,,,,,,,,,,,,,,,,,,44.32898535284365,27.62741442628063,89.79785860745969,0.25337349763094386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,6.0,0.0,0.0,597.0,7.0,68.0,8323.0,0.1,66.08051024335305,0.0,0.0,1624.777531862259,,,,,,,,,,,,,,,,,,,,,28.516478093617334,19.853364486077286,64.26986519350888,0.13357128288011477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,6.0,0.0,0.0,652.0,8.0,55.0,8378.0,0.1,56.508311269308194,0.0,0.0,1630.639477968216,,,,,,,,,,,,,,,,,,,,,24.851344584022826,18.251146523368924,55.25193593712529,0.13087950580370994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,6.0,0.0,0.0,793.0,9.0,141.0,8519.0,0.1,180.75048837496539,0.0,0.0,1644.1023263931274,,,,,,,,,,,,,,,,,,,,,81.37457484701659,51.24844578110137,169.61573517615315,0.400411451845878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,6.0,0.0,0.0,840.0,10.0,47.0,8566.0,0.1,38.725494525609975,0.0,0.0,1649.486831188202,,,,,,,,,,,,,,,,,,,,,13.417619868820681,12.827837426113438,38.171170561728296,0.09859637433460665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,6.0,0.0,0.0,1152.0,11.0,312.0,8878.0,0.1,424.0800248328131,0.0,0.0,1677.2573897838593,,,,,,,,,,,,,,,,,,,,,217.68220584447678,101.9162259125237,356.87657287852056,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,6.0,0.0,0.0,1466.0,12.0,314.0,9192.0,0.1,441.7187449621281,0.0,0.0,1705.7269215583801,,,,,,,,,,,,,,,,,,,,,209.03910523758523,109.49199637537276,376.83375659696367,0.9687577107758324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,6.0,0.0,0.0,1705.0,13.0,239.0,9431.0,0.1,296.3123348637503,0.0,0.0,1727.5751786231995,,,,,,,,,,,,,,,,,,,,,152.92454861072298,77.31767413274619,260.2836748117361,0.7399389320439459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,6.0,0.0,0.0,1752.0,14.0,47.0,9478.0,0.1,39.38284946876842,0.0,0.0,1732.2258069515228,,,,,,,,,,,,,,,,,,,,,15.517550875167432,12.303443423119097,38.73094774217215,0.12723966077057725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,6.0,0.0,0.0,1808.0,15.0,56.0,9534.0,0.1,57.03881212030387,0.0,0.0,1738.1790335178375,,,,,,,,,,,,,,,,,,,,,24.897877093350417,18.31267317646605,55.755987221532074,0.1639754999798162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,6.0,0.0,0.0,1923.0,16.0,115.0,9649.0,0.1,136.92213885536407,0.0,0.0,1749.1644849777222,,,,,,,,,,,,,,,,,,,,,62.31753080868768,39.31037722634492,130.01552384453026,0.28131578456415374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,6.0,0.0,0.0,2014.0,17.0,91.0,9740.0,0.1,90.35897695224378,0.0,0.0,1757.7333595752716,,,,,,,,,,,,,,,,,,,,,40.927207539476186,26.162383540044956,86.80813051905905,0.2887737523423886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,6.0,0.0,0.0,2093.0,18.0,79.0,9819.0,0.1,74.18033982917743,0.0,0.0,1765.625475883484,,,,,,,,,,,,,,,,,,,,,33.39905724691849,22.94286167344195,71.68511284725255,0.20531358535252608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,6.0,0.0,0.0,2170.0,19.0,77.0,9896.0,0.1,83.89589689829698,0.0,0.0,1773.0621922016144,,,,,,,,,,,,,,,,,,,,,38.41821260209083,26.316897108807158,81.09981305423143,0.20888082919784456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,6.0,0.0,0.0,2284.0,20.0,114.0,10010.0,0.1,118.84471345977784,0.0,0.0,1783.7168459892273,,,,,,,,,,,,,,,,,,,,,50.08282234077595,35.323442664585045,113.3618821152779,0.2508593696347735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,7.0,0.0,0.0,82.0,1.0,82.0,10092.0,0.1,87.34147047294448,0.0,0.0,2005.2884314060211,,,,,,,,,,,,,,,,,,,,,37.218409222856266,27.030919348827382,84.45839324476654,0.229352945414981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,7.0,0.0,0.0,170.0,2.0,88.0,10180.0,0.1,67.37881282608924,0.0,0.0,2014.2823758125305,,,,,,,,,,,,,,,,,,,,,28.821589336930103,17.96584533780878,64.97239277760183,0.19805878549617859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,7.0,0.0,0.0,385.0,3.0,215.0,10395.0,0.1,260.4802359297286,0.0,0.0,2034.1621317863464,,,,,,,,,,,,,,,,,,,,,132.5788522251314,68.53516350274346,232.44043112314074,0.7096224567920597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,7.0,0.0,0.0,445.0,4.0,60.0,10455.0,0.1,44.53027367808109,0.0,0.0,2040.5466690063477,,,,,,,,,,,,,,,,,,,,,18.50148852937629,12.61587456198052,43.50715516950234,0.1471494582565169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,7.0,0.0,0.0,651.0,5.0,206.0,10661.0,0.1,223.2673475838578,0.0,0.0,2059.5680301189423,,,,,,,,,,,,,,,,,,,,,114.72819804775608,60.3942600524116,200.03320516314136,0.5046427528674368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,7.0,0.0,0.0,978.0,6.0,327.0,10988.0,0.1,478.00561649119123,0.0,0.0,2089.2921397686005,,,,,,,,,,,,,,,,,,,,,239.9681639468705,114.26611980531511,400.33629914255124,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,7.0,0.0,0.0,1144.0,7.0,166.0,11154.0,0.1,174.93874971373393,0.0,0.0,2104.9658284187317,,,,,,,,,,,,,,,,,,,,,83.6566901983654,49.090819395887216,161.37432641931764,0.4108004560225532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,7.0,0.0,0.0,1199.0,8.0,55.0,11209.0,0.1,51.178962523470204,0.0,0.0,2110.7477819919586,,,,,,,,,,,,,,,,,,,,,21.853178707866988,15.2236288363491,50.077141901198,0.12241623925211008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,7.0,0.0,0.0,1393.0,9.0,194.0,11403.0,0.1,207.81424027946085,0.0,0.0,2128.593925714493,,,,,,,,,,,,,,,,,,,,,95.5083893133567,56.26644239919296,189.66475259310334,0.6562240390692013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,7.0,0.0,0.0,1641.0,10.0,248.0,11651.0,0.1,309.66358168205375,0.0,0.0,2151.2041742801666,,,,,,,,,,,,,,,,,,,,,145.98377309659324,79.45367561341925,274.00734664003176,0.723014745106694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,7.0,0.0,0.0,1760.0,11.0,119.0,11770.0,0.1,125.14605486695197,0.0,0.0,2162.9786739349365,,,,,,,,,,,,,,,,,,,,,52.17408983239354,34.87928031862992,119.1755701416102,0.3771637204760351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,7.0,0.0,0.0,1958.0,12.0,198.0,11968.0,0.1,265.04254702825256,0.0,0.0,2181.2585451602936,,,,,,,,,,,,,,,,,,,,,123.51202819082823,73.70005053506709,241.06906250241116,0.44978405931125454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,7.0,0.0,0.0,2185.0,13.0,227.0,12195.0,0.1,270.3217802658829,0.0,0.0,2201.9926919937134,,,,,,,,,,,,,,,,,,,,,128.71844375655792,74.72333746188889,241.585623193909,0.5628776746662156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,7.0,0.0,0.0,2414.0,14.0,229.0,12424.0,0.1,282.15831848527125,0.0,0.0,2222.7022149562836,,,,,,,,,,,,,,,,,,,,,140.7876704415541,78.30842971816526,250.41852859281232,0.5519654046917261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,7.0,0.0,0.0,2716.0,15.0,302.0,12726.0,0.1,392.43403413255726,0.0,0.0,2250.274131298065,,,,,,,,,,,,,,,,,,,,,192.28146115932648,99.93172693727473,335.0347673623981,0.9422172401910488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,7.0,0.0,0.0,2833.0,16.0,117.0,12843.0,0.1,127.73037720859949,0.0,0.0,2261.0826320648193,,,,,,,,,,,,,,,,,,,,,58.1221711518369,35.47074704192582,121.1723066247776,0.3039948993782261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,7.0,0.0,0.0,2947.0,17.0,114.0,12957.0,0.1,117.39843548973502,0.0,0.0,2271.834306240082,,,,,,,,,,,,,,,,,,,,,54.24843943252182,31.80409355405955,111.43687570896978,0.3103811569794028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,7.0,0.0,0.0,3005.0,18.0,58.0,13015.0,0.1,30.114408578110098,0.0,0.0,2277.8190183639526,,,,,,,,,,,,,,,,,,,,,10.784172007686747,7.998814220419864,29.547993039750732,0.1663068750526152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,7.0,0.0,0.0,3318.0,19.0,313.0,13328.0,0.1,427.11516230006174,0.0,0.0,2305.9175837039948,,,,,,,,,,,,,,,,,,,,,204.99671838637198,104.143690628186,363.67818213120773,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,7.0,0.0,0.0,3357.0,20.0,39.0,13367.0,0.1,33.68975807520675,0.0,0.0,2310.352727174759,,,,,,,,,,,,,,,,,,,,,13.592930867378067,11.045506615503403,33.2260526506276,0.08652478892155062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,8.0,0.0,0.0,117.0,1.0,117.0,13484.0,0.1,122.59440061037985,0.0,0.0,2625.5381529331207,,,,,,,,,,,,,,,,,,,,,53.12601717194653,34.95822958382451,116.61176351653165,0.37522470871992025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,8.0,0.0,0.0,420.0,2.0,303.0,13787.0,0.1,390.43503313890795,0.0,0.0,2653.223167657852,,,,,,,,,,,,,,,,,,,,,193.11941045545942,93.00691344930605,332.58468856334207,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
